,gloss_bbox,gloss_instance_id,gloss_split,gloss_video_id,gloss
3720,"[14, 13, 540, 480]",14,val,17824,drop
3721,"[113, 26, 532, 370]",0,val,65692,fat
3724,"[150, 52, 601, 400]",6,val,21252,fat
3725,"[389, 65, 942, 720]",7,train,21233,fat
3726,"[569, 57, 1800, 1080]",8,train,21234,fat
3727,"[10, 10, 640, 480]",10,train,21236,fat
3728,"[65, 0, 255, 240]",11,train,21231,fat
3729,"[143, 22, 556, 480]",12,train,21237,fat
3730,"[64, 0, 568, 480]",14,test,21239,fat
3732,"[47, 13, 252, 192]",17,test,21241,fat
3733,"[83, 16, 222, 192]",18,train,21242,fat
3734,"[57, 12, 241, 192]",19,train,21243,fat
3737,"[357, 31, 854, 720]",1,train,69319,feel
3742,"[136, 21, 432, 370]",6,train,65696,feel
3743,"[67, 34, 242, 240]",7,train,21432,feel
3745,"[207, 36, 470, 400]",9,test,21442,feel
3746,"[858, 66, 1731, 1059]",10,val,21433,feel
3747,"[82, 8, 542, 480]",11,test,21434,feel
3748,"[54, 0, 516, 480]",12,train,21435,feel
3749,"[75, 10, 223, 192]",13,train,21436,feel
3752,"[319, 23, 989, 720]",1,train,69331,football
3754,"[178, 52, 550, 400]",3,val,22818,football
3755,"[543, 78, 1632, 1078]",4,train,22803,football
3756,"[567, 87, 1579, 1075]",5,train,22804,football
3757,"[376, 56, 1055, 719]",6,train,22805,football
3758,"[89, 16, 559, 480]",7,train,22806,football
3759,"[72, 9, 523, 480]",10,train,22809,football
3760,"[65, 15, 220, 192]",11,test,22810,football
3761,"[147, 17, 479, 370]",13,val,65755,football
3762,"[474, 70, 863, 720]",14,test,22802,football
3768,"[68, 7, 220, 192]",3,train,23951,future
3769,"[68, 0, 220, 192]",4,val,23952,future
3770,"[63, 0, 223, 192]",5,train,23953,future
3772,"[130, 34, 471, 370]",7,train,65798,future
3773,"[137, 16, 467, 370]",8,train,65797,future
3776,"[173, 53, 536, 400]",11,val,23956,future
3777,"[61, 18, 238, 240]",12,test,23946,future
3778,"[316, 44, 810, 720]",13,train,23947,future
3779,"[103, 11, 538, 480]",14,train,23948,future
3780,"[64, 0, 592, 480]",15,train,23949,future
3786,"[169, 52, 532, 400]",5,train,24033,game
3787,"[158, 39, 472, 370]",6,train,65800,game
3788,"[382, 46, 811, 720]",7,train,24025,game
3790,"[257, 9, 618, 360]",9,test,24026,game
3791,"[115, 14, 569, 480]",10,val,24027,game
3792,"[56, 0, 490, 480]",11,test,24028,game
3793,"[63, 16, 215, 192]",12,train,24029,game
3797,"[337, 38, 876, 720]",1,train,69342,girl
3801,"[174, 64, 541, 400]",5,train,24614,girl
3802,"[144, 19, 452, 370]",6,train,65817,girl
3803,"[69, 0, 241, 240]",7,train,24605,girl
3805,"[230, 16, 519, 414]",9,test,24606,girl
3806,"[814, 70, 1748, 1067]",10,val,24607,girl
3807,"[758, 80, 1487, 1080]",11,test,24608,girl
3808,"[83, 10, 531, 480]",12,train,24609,girl
3809,"[111, 0, 553, 480]",13,train,24610,girl
3810,"[74, 12, 229, 192]",14,train,24611,girl
3812,"[498, 39, 1647, 1080]",1,train,25244,government
3813,"[494, 34, 1646, 1080]",2,train,25245,government
3814,"[515, 49, 1642, 1080]",3,val,25246,government
3815,"[28, 0, 535, 480]",4,train,25247,government
3816,"[57, 11, 556, 480]",6,train,25249,government
3817,"[105, 6, 454, 370]",7,train,65840,government
3819,"[38, 22, 207, 192]",9,train,25250,government
3822,"[157, 66, 536, 400]",12,test,25253,government
3823,"[56, 12, 227, 180]",13,train,25241,government
3824,"[30, 0, 252, 240]",14,train,25242,government
3825,"[347, 51, 797, 720]",15,train,25243,government
3827,"[72, 11, 537, 480]",1,test,26946,hear
3828,"[112, 0, 529, 480]",2,train,26947,hear
3829,"[75, 0, 532, 480]",3,train,26948,hear
3830,"[62, 18, 209, 192]",5,train,26950,hear
3831,"[68, 18, 208, 192]",6,train,26951,hear
3832,"[98, 13, 221, 180]",7,val,26942,hear
3833,"[68, 18, 208, 192]",8,val,26952,hear
3837,"[241, 47, 491, 400]",12,train,26956,hear
3838,"[67, 0, 243, 240]",13,train,26943,hear
3839,"[682, 132, 1525, 1071]",14,train,26944,hear
3840,"[663, 76, 1489, 1080]",15,val,26945,hear
3842,"[316, 46, 986, 720]",1,train,69365,here
3845,"[66, 7, 219, 192]",5,train,27268,here
3849,"[95, 13, 548, 370]",11,train,65892,here
3850,"[444, 71, 858, 720]",12,test,27263,here
3852,"[173, 53, 564, 400]",14,test,27273,here
3853,"[425, 14, 1404, 1080]",15,train,27264,here
3854,"[45, 1, 578, 480]",16,train,27265,here
3855,"[76, 0, 611, 480]",18,train,27267,here
3857,"[763, 146, 1568, 1080]",1,test,27922,hope
3858,"[668, 148, 1587, 1080]",2,train,27923,hope
3859,"[689, 147, 1575, 1080]",4,train,27925,hope
3860,"[46, 11, 590, 480]",5,train,27926,hope
3861,"[79, 14, 561, 477]",6,val,27927,hope
3862,"[69, 7, 198, 192]",8,train,27929,hope
3863,"[169, 31, 532, 370]",9,val,65905,hope
3864,"[55, 31, 251, 240]",10,train,27920,hope
3869,"[165, 48, 573, 400]",16,train,27934,hope
3870,"[541, 50, 1533, 1080]",17,train,27921,hope
3872,"[326, 29, 932, 720]",1,train,69369,house
3877,"[37, 0, 262, 240]",6,train,28159,house
3879,"[191, 51, 551, 400]",8,train,28169,house
3880,"[213, 16, 532, 414]",9,test,28160,house
3881,"[525, 94, 1559, 1080]",10,val,28161,house
3882,"[65, 4, 584, 480]",11,test,28162,house
3883,"[72, 0, 590, 480]",12,train,28163,house
3884,"[76, 23, 242, 192]",13,train,28164,house
3888,"[53, 22, 204, 192]",2,train,28469,husband
3892,"[196, 35, 512, 370]",6,train,65913,husband
3893,"[44, 0, 267, 240]",7,train,28463,husband
3895,"[164, 53, 545, 400]",9,test,28473,husband
3896,"[195, 16, 528, 414]",10,val,28464,husband
3897,"[456, 57, 1601, 1080]",11,test,28465,husband
3898,"[57, 3, 557, 480]",12,train,28466,husband
3899,"[21, 0, 544, 480]",13,train,28467,husband
3900,"[115, 0, 494, 360]",14,train,28468,husband
3901,"[201, 27, 516, 370]",0,val,65950,interest
3902,"[61, 0, 242, 240]",1,test,30153,interest
3903,"[66, 0, 242, 240]",2,train,30154,interest
3904,"[422, 60, 801, 720]",3,test,30155,interest
3905,"[102, 12, 540, 480]",4,val,30156,interest
3906,"[107, 0, 605, 480]",6,train,30158,interest
3907,"[71, 12, 218, 192]",8,train,30160,interest
3908,"[96, 10, 254, 180]",10,train,30152,interest
3910,"[69, 11, 208, 192]",12,train,30162,interest
3914,"[253, 48, 501, 400]",16,train,30166,interest
3915,"[252, 46, 503, 400]",18,train,30168,interest
3918,"[606, 52, 1634, 1080]",3,train,31151,join
3919,"[95, 17, 553, 480]",4,val,31152,join
3920,"[46, 9, 276, 240]",5,train,31153,join
3921,"[38, 2, 275, 240]",6,train,31154,join
3922,"[67, 12, 212, 192]",7,train,31155,join
3923,"[79, 16, 197, 192]",9,train,31157,join
3924,"[72, 18, 208, 192]",10,train,31158,join
3925,"[199, 32, 528, 370]",11,test,65981,join
3926,"[48, 0, 262, 240]",12,val,31149,join
3930,"[245, 51, 519, 400]",19,train,31165,join
3931,"[204, 14, 486, 370]",0,val,66069,light
3934,"[472, 5, 1798, 1080]",4,test,33206,light
3935,"[144, 54, 585, 400]",9,val,33229,light
3936,"[192, 56, 541, 400]",11,train,33231,light
3937,"[229, 14, 513, 414]",12,train,33205,light
3938,"[129, 0, 575, 480]",16,val,33210,light
3939,"[22, 0, 307, 240]",17,train,33211,light
3940,"[16, 0, 320, 240]",18,train,33212,light
3941,"[75, 10, 221, 192]",20,train,33214,light
3942,"[74, 17, 211, 192]",23,train,33217,light
3943,"[55, 12, 230, 192]",24,train,33218,light
3951,"[233, 40, 519, 400]",5,test,33545,live
3952,"[154, 31, 477, 370]",6,train,66078,live
3953,"[143, 30, 491, 370]",7,train,66079,live
3956,"[72, 17, 264, 240]",10,train,33538,live
3957,"[130, 0, 568, 480]",11,val,33539,live
3958,"[103, 0, 583, 480]",12,train,33540,live
3959,"[79, 0, 589, 480]",13,train,33541,live
3960,"[63, 11, 234, 192]",14,train,33542,live
3964,"[87, 0, 512, 480]",3,val,34581,make
3965,"[91, 0, 525, 480]",4,train,34582,make
3966,"[73, 24, 215, 192]",5,train,34583,make
3967,"[81, 23, 217, 192]",6,train,34584,make
3968,"[67, 0, 254, 240]",7,train,34575,make
3971,"[178, 50, 542, 400]",10,val,34586,make
3972,"[715, 71, 1640, 1080]",12,test,34577,make
3973,"[709, 72, 1635, 1072]",13,train,34578,make
3974,"[548, 63, 1617, 1080]",14,train,34579,make
3975,"[716, 69, 1635, 1080]",15,train,34580,make
3977,"[191, 55, 541, 400]",2,test,35305,mean
3978,"[402, 58, 810, 720]",3,test,35289,mean
3979,"[638, 64, 1695, 1074]",5,val,35291,mean
3980,"[750, 71, 1728, 1080]",6,train,35292,mean
3981,"[48, 0, 523, 480]",7,train,35293,mean
3982,"[189, 68, 498, 480]",9,train,35295,mean
3983,"[114, 0, 530, 480]",10,train,35296,mean
3984,"[22, 0, 534, 480]",11,train,35297,mean
3987,"[83, 19, 199, 192]",14,train,35298,mean
3988,"[48, 12, 219, 192]",15,train,35299,mean
3992,"[381, 52, 901, 720]",1,train,69401,more
3994,"[151, 0, 537, 480]",3,val,36830,more
3995,"[56, 1, 272, 240]",4,train,36832,more
3996,"[71, 5, 216, 192]",5,train,36834,more
3998,"[62, 10, 236, 192]",8,train,36836,more
4002,"[186, 49, 540, 400]",12,test,36840,more
4003,"[96, 29, 253, 240]",13,train,36827,more
4004,"[205, 18, 548, 414]",14,train,36828,more
4005,"[358, 14, 814, 480]",15,train,36829,more
4012,"[189, 29, 463, 370]",6,train,66145,most
4013,"[172, 52, 541, 400]",7,train,36922,most
4014,"[32, 0, 249, 240]",8,train,36913,most
4015,"[421, 58, 835, 720]",9,test,36914,most
4016,"[808, 50, 1746, 1073]",10,val,36915,most
4017,"[125, 0, 516, 480]",11,test,36916,most
4018,"[97, 0, 498, 480]",12,train,36917,most
4019,"[70, 10, 203, 192]",13,train,36918,most
4024,"[71, 12, 216, 192]",3,val,37370,music
4027,"[173, 31, 468, 370]",6,train,66156,music
4028,"[39, 0, 270, 240]",7,train,37363,music
4030,"[200, 53, 547, 400]",9,test,37373,music
4031,"[396, 53, 819, 720]",10,val,37364,music
4032,"[477, 47, 1656, 1080]",11,test,37365,music
4033,"[160, 0, 542, 480]",12,train,37367,music
4034,"[48, 2, 265, 240]",13,train,37368,music
4035,"[80, 15, 224, 192]",14,train,37369,music
4037,"[377, 41, 879, 720]",1,train,69407,new
4038,"[44, 0, 265, 240]",2,train,38128,new
4039,"[38, 0, 266, 240]",3,val,38129,new
4040,"[52, 11, 218, 192]",4,train,38130,new
4042,"[49, 0, 276, 240]",6,train,38122,new
4045,"[198, 59, 568, 400]",9,test,38133,new
4046,"[557, 117, 1588, 1080]",10,val,38123,new
4047,"[699, 128, 1575, 1074]",11,test,38124,new
4048,"[719, 132, 1594, 1071]",12,train,38125,new
4049,"[557, 72, 1514, 1080]",13,train,38126,new
4050,"[133, 0, 524, 480]",14,train,38127,new
4052,"[539, 86, 1409, 1078]",1,train,69412,none
4057,"[237, 40, 548, 400]",6,train,38594,none
4058,"[131, 0, 511, 370]",8,train,66186,none
4059,"[6, 5, 278, 240]",9,train,38586,none
4060,"[198, 16, 556, 414]",10,test,38587,none
4061,"[124, 0, 529, 480]",11,val,38588,none
4062,"[59, 0, 583, 480]",12,test,38589,none
4063,"[58, 12, 247, 192]",13,train,38590,none
4068,"[95, 0, 543, 480]",2,train,39460,office
4069,"[35, 6, 258, 240]",3,train,39461,office
4070,"[71, 16, 218, 192]",4,train,39462,office
4071,"[75, 16, 224, 192]",5,train,39463,office
4073,"[177, 29, 459, 370]",8,val,66224,office
4074,"[53, 1, 254, 240]",9,train,39456,office
4077,"[206, 57, 555, 400]",13,train,39468,office
4078,"[129, 15, 584, 414]",14,test,39457,office
4079,"[447, 52, 1665, 1080]",15,val,39458,office
4080,"[285, 28, 1125, 720]",16,train,39459,office
4081,"[88, 30, 493, 370]",0,test,66248,order
4083,"[184, 33, 542, 400]",2,val,40183,order
4084,"[180, 62, 546, 400]",3,test,40184,order
4085,"[81, 0, 520, 480]",5,train,40171,order
4086,"[143, 0, 499, 480]",6,train,40172,order
4087,"[93, 0, 546, 480]",8,train,40174,order
4088,"[63, 0, 559, 360]",9,train,40175,order
4089,"[60, 8, 204, 192]",11,train,40177,order
4090,"[51, 8, 231, 192]",13,train,40178,order
4091,"[143, 2, 490, 370]",14,val,66249,order
4092,"[46, 0, 251, 240]",15,train,40169,order
4095,"[53, 8, 222, 192]",18,train,40179,order
4096,"[143, 7, 516, 370]",0,test,66261,pants
4098,"[87, 9, 217, 192]",2,train,40991,pants
4099,"[68, 21, 212, 192]",3,val,40992,pants
4102,"[384, 56, 810, 720]",6,train,40985,pants
4105,"[209, 48, 539, 400]",9,train,40996,pants
4106,"[748, 49, 1604, 1080]",10,train,40986,pants
4107,"[773, 57, 1642, 1080]",11,val,40987,pants
4108,"[90, 0, 577, 480]",12,train,40988,pants
4109,"[30, 0, 293, 240]",13,train,40989,pants
4110,"[165, 0, 1097, 720]",14,train,40990,pants
4112,"[388, 43, 1899, 1080]",3,train,41315,party
4113,"[240, 10, 626, 360]",4,test,41316,party
4114,"[124, 0, 556, 480]",5,train,41317,party
4115,"[65, 9, 514, 360]",6,train,41318,party
4116,"[73, 0, 582, 480]",8,train,41320,party
4117,"[159, 10, 486, 370]",9,train,66265,party
4119,"[68, 2, 262, 240]",11,train,41311,party
4120,"[51, 12, 237, 192]",12,val,41321,party
4121,"[46, 11, 239, 192]",13,val,41322,party
4124,"[173, 38, 556, 400]",16,test,41325,party
4125,"[216, 16, 533, 414]",17,train,41312,party
4128,"[65, 9, 219, 192]",3,train,41452,past
4129,"[67, 14, 216, 192]",4,val,41453,past
4130,"[43, 3, 212, 192]",5,train,41454,past
4132,"[57, 9, 249, 180]",7,train,41446,past
4135,"[196, 38, 478, 400]",10,test,41457,past
4136,"[53, 8, 260, 240]",11,val,41447,past
4137,"[570, 98, 1535, 1080]",12,test,41448,past
4138,"[103, 25, 528, 480]",13,train,41449,past
4139,"[110, 0, 519, 480]",14,train,41450,past
4140,"[11, 0, 260, 240]",15,train,41451,past
4148,"[39, 0, 254, 240]",7,train,41822,pencil
4151,"[168, 55, 542, 400]",10,val,41833,pencil
4152,"[112, 0, 526, 480]",11,test,41823,pencil
4153,"[133, 31, 517, 480]",12,train,41824,pencil
4154,"[49, 18, 266, 240]",13,train,41825,pencil
4155,"[68, 15, 217, 192]",14,train,41826,pencil
4158,"[48, 9, 225, 192]",2,train,43062,plan
4162,"[115, 7, 479, 370]",6,train,66298,plan
4163,"[38, 0, 288, 240]",7,train,43056,plan
4165,"[184, 33, 542, 400]",9,test,43067,plan
4166,"[419, 42, 1661, 1080]",10,val,43057,plan
4167,"[126, 0, 615, 480]",11,test,43058,plan
4168,"[40, 0, 587, 480]",12,train,43059,plan
4169,"[54, 10, 573, 480]",13,train,43060,plan
4170,"[55, 10, 231, 192]",14,train,43061,plan
4172,"[335, 46, 904, 719]",1,train,69434,please
4176,"[171, 50, 547, 400]",5,train,43226,please
4177,"[212, 15, 525, 414]",6,train,43217,please
4179,"[643, 11, 1710, 1080]",8,train,43218,please
4180,"[118, 0, 561, 480]",9,test,43219,please
4181,"[108, 33, 536, 480]",10,val,43220,please
4182,"[25, 7, 264, 240]",11,test,43221,please
4183,"[68, 13, 224, 192]",12,train,43222,please
4189,"[62, 18, 207, 192]",3,val,44087,practice
4190,"[71, 12, 212, 192]",4,train,44088,practice
4192,"[165, 26, 471, 370]",6,train,66320,practice
4194,"[189, 56, 559, 400]",8,train,44091,practice
4195,"[275, 53, 1711, 1080]",9,test,44081,practice
4196,"[109, 3, 556, 480]",10,val,44082,practice
4197,"[147, 33, 526, 480]",11,test,44083,practice
4198,"[130, 6, 495, 360]",12,train,44084,practice
4199,"[59, 24, 215, 192]",13,train,44085,practice
4200,"[59, 24, 216, 192]",14,train,44086,practice
4202,"[0, 15, 310, 240]",1,train,44372,president
4203,"[42, 14, 240, 192]",2,train,44373,president
4204,"[44, 13, 245, 192]",3,val,44374,president
4207,"[184, 1, 556, 370]",6,train,66326,president
4208,"[38, 2, 295, 180]",7,train,44367,president
4211,"[178, 53, 587, 400]",10,val,44378,president
4212,"[16, 0, 293, 240]",11,test,44368,president
4213,"[296, 54, 911, 720]",12,train,44369,president
4214,"[510, 45, 1657, 1080]",13,train,44370,president
4215,"[87, 0, 624, 480]",14,train,44371,president
4219,"[92, 17, 213, 192]",3,val,47661,restaurant
4222,"[127, 31, 473, 370]",7,train,66398,restaurant
4225,"[228, 42, 474, 400]",10,test,47666,restaurant
4226,"[55, 0, 257, 240]",11,val,47656,restaurant
4227,"[222, 16, 521, 414]",12,test,47657,restaurant
4228,"[823, 131, 1464, 1076]",13,train,47658,restaurant
4229,"[173, 0, 543, 480]",14,train,47659,restaurant
4230,"[130, 0, 481, 480]",15,train,47660,restaurant
4233,"[77, 0, 567, 480]",3,train,48047,ride
4234,"[75, 7, 595, 480]",5,val,48049,ride
4235,"[80, 15, 201, 192]",6,train,48050,ride
4236,"[64, 16, 215, 192]",7,train,48051,ride
4237,"[114, 26, 489, 370]",8,train,66405,ride
4238,"[581, 134, 1488, 1080]",9,train,48042,ride
4241,"[190, 50, 542, 400]",12,val,48054,ride
4242,"[190, 51, 543, 400]",13,test,48055,ride
4243,"[474, 58, 1495, 1080]",14,train,48043,ride
4244,"[149, 0, 553, 480]",15,train,48044,ride
4245,"[138, 0, 579, 480]",16,train,48045,ride
4247,"[500, 101, 1414, 1070]",1,train,48901,russia
4248,"[631, 97, 1428, 1064]",2,train,48902,russia
4249,"[617, 38, 1616, 1080]",3,train,48903,russia
4250,"[87, 24, 538, 480]",4,val,48904,russia
4251,"[35, 13, 549, 480]",5,test,48905,russia
4252,"[67, 13, 254, 192]",6,val,48907,russia
4254,"[70, 14, 230, 192]",8,val,48908,russia
4259,"[148, 53, 545, 400]",13,test,48913,russia
4260,"[65, 0, 231, 240]",14,train,48899,russia
4262,"[307, 30, 988, 720]",1,train,69451,salt
4263,"[65, 11, 214, 192]",2,train,49134,salt
4267,"[226, 26, 496, 370]",7,train,66422,salt
4268,"[37, 2, 256, 240]",8,train,49129,salt
4271,"[200, 48, 573, 400]",11,val,49140,salt
4272,"[419, 56, 834, 720]",12,test,49130,salt
4273,"[353, 22, 801, 480]",13,train,49131,salt
4274,"[70, 0, 585, 480]",14,train,49132,salt
4275,"[45, 6, 280, 240]",15,train,49133,salt
4277,"[88, 5, 259, 240]",1,train,49249,sandwich
4278,"[53, 8, 206, 192]",2,train,49250,sandwich
4279,"[101, 16, 217, 192]",3,val,49251,sandwich
4280,"[88, 18, 201, 192]",4,train,49252,sandwich
4282,"[167, 31, 490, 370]",6,train,66423,sandwich
4283,"[163, 30, 494, 370]",7,train,66424,sandwich
4286,"[194, 46, 549, 400]",10,val,49255,sandwich
4287,"[47, 1, 256, 240]",11,test,49245,sandwich
4288,"[234, 17, 534, 414]",12,train,49246,sandwich
4289,"[436, 61, 977, 720]",13,train,49247,sandwich
4290,"[146, 0, 523, 480]",14,train,49248,sandwich
4291,"[183, 43, 473, 370]",1,val,66478,sign
4292,"[55, 34, 568, 480]",2,train,51621,sign
4297,"[584, 77, 1870, 1080]",7,train,51616,sign
4298,"[543, 47, 1544, 1080]",9,train,51617,sign
4299,"[69, 25, 216, 192]",16,train,51628,sign
4300,"[40, 9, 258, 240]",17,test,51614,sign
4303,"[194, 52, 582, 400]",26,train,51637,sign
4304,"[204, 13, 599, 414]",27,train,51615,sign
4305,"[55, 34, 568, 480]",28,train,51622,sign
4307,"[346, 37, 935, 718]",1,train,69472,since
4312,"[209, 54, 552, 400]",6,train,51781,since
4313,"[176, 43, 470, 370]",7,train,66482,since
4314,"[165, 44, 482, 370]",8,train,66483,since
4316,"[72, 2, 276, 240]",10,val,51773,since
4317,"[549, 16, 1571, 1078]",11,test,51774,since
4318,"[104, 0, 560, 480]",12,train,51775,since
4319,"[83, 0, 544, 480]",13,train,51776,since
4320,"[67, 13, 205, 192]",15,train,51778,since
4322,"[423, 53, 816, 720]",1,train,52552,small
4323,"[735, 79, 1622, 1076]",3,train,52554,small
4324,"[654, 133, 1551, 1080]",4,val,52555,small
4325,"[464, 48, 1098, 720]",5,train,52556,small
4326,"[152, 0, 538, 480]",6,train,52557,small
4327,"[60, 12, 261, 240]",7,train,52558,small
4328,"[157, 0, 547, 360]",8,train,52559,small
4330,"[64, 13, 211, 192]",10,test,52560,small
4334,"[249, 39, 505, 400]",16,train,52566,small
4335,"[48, 3, 263, 240]",17,train,52551,small
4337,"[377, 50, 900, 720]",1,train,69484,some
4341,"[212, 53, 565, 400]",5,train,53216,some
4342,"[71, 8, 238, 240]",6,train,53207,some
4344,"[403, 54, 828, 720]",8,train,53208,some
4345,"[686, 77, 1475, 1080]",9,test,53209,some
4346,"[147, 0, 523, 480]",10,val,53210,some
4347,"[81, 0, 529, 480]",11,test,53211,some
4348,"[47, 18, 198, 192]",12,train,53212,some
4353,"[78, 16, 218, 192]",2,train,53488,south
4357,"[81, 7, 221, 180]",6,train,53482,south
4360,"[197, 53, 544, 400]",9,test,53493,south
4361,"[51, 12, 245, 240]",10,val,53483,south
4362,"[423, 57, 814, 720]",11,test,53484,south
4363,"[674, 80, 1420, 1080]",12,train,53485,south
4364,"[113, 0, 507, 480]",13,train,53486,south
4365,"[68, 13, 262, 240]",14,train,53487,south
4367,"[341, 40, 964, 720]",1,test,69494,student
4368,"[44, 12, 233, 192]",2,train,55343,student
4372,"[57, 0, 264, 240]",6,train,55337,student
4375,"[199, 52, 579, 400]",9,test,55348,student
4376,"[197, 13, 534, 414]",10,train,55338,student
4377,"[193, 13, 528, 414]",11,train,55339,student
4378,"[104, 0, 538, 480]",12,train,55340,student
4379,"[107, 32, 527, 480]",13,train,55341,student
4380,"[63, 9, 254, 240]",14,val,55342,student
4387,"[50, 0, 285, 240]",6,train,57058,teach
4389,"[168, 55, 565, 400]",8,train,57068,teach
4390,"[591, 62, 1631, 1080]",9,test,57059,teach
4391,"[506, 101, 1423, 1080]",10,val,57060,teach
4392,"[58, 0, 577, 480]",11,test,57061,teach
4393,"[53, 0, 586, 480]",12,train,57062,teach
4394,"[51, 13, 227, 192]",13,train,57063,teach
4395,"[70, 15, 251, 192]",14,train,57064,teach
4397,"[119, 0, 542, 480]",1,train,57785,theory
4398,"[39, 12, 277, 240]",2,train,57786,theory
4399,"[35, 0, 472, 260]",3,val,57787,theory
4400,"[57, 1, 224, 192]",4,train,57788,theory
4401,"[71, 9, 223, 192]",5,train,57789,theory
4402,"[135, 30, 470, 370]",7,train,66603,theory
4403,"[156, 30, 463, 370]",8,train,66604,theory
4404,"[59, 5, 216, 192]",9,train,57791,theory
4407,"[162, 53, 535, 400]",12,test,57794,theory
4408,"[74, 9, 229, 180]",13,train,57782,theory
4409,"[38, 29, 253, 240]",14,train,57783,theory
4410,"[633, 52, 1536, 1071]",15,train,57784,theory
4412,"[44, 0, 484, 480]",1,train,58789,tomato
4413,"[102, 0, 541, 480]",2,train,58790,tomato
4414,"[67, 10, 216, 192]",3,val,58791,tomato
4417,"[186, 33, 472, 370]",6,train,66654,tomato
4418,"[419, 59, 816, 720]",7,train,58784,tomato
4421,"[181, 48, 526, 400]",10,val,58795,tomato
4422,"[881, 58, 1782, 1080]",11,test,58785,tomato
