,gloss_bbox,gloss_fps,gloss_frame_end,gloss_frame_start,gloss_instance_id,gloss_signer_id,gloss_source,gloss_split,gloss_url,gloss_variation_id,gloss_video_id,gloss
6148,"[25, 0, 251, 240]",25,-1,1,10,14,handspeak,train,https://www.handspeak.com/word/c/cut-slices.mp4,0,14474,cut
6149,"[70, 23, 208, 192]",25,-1,1,13,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23863.mp4,0,14477,cut
6150,"[65, 21, 205, 192]",25,-1,1,14,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23864.mp4,0,14478,cut
6151,"[70, 20, 217, 191]",25,-1,1,15,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8460.mp4,0,14479,cut
6152,"[71, 8, 223, 192]",25,-1,1,17,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8668.mp4,1,14481,cut
6153,"[58, 4, 219, 192]",25,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8672.mp4,1,14482,cut
6156,"[64, 9, 213, 192]",25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14302.mp4,1,15099,decorate
6157,"[54, 9, 245, 192]",25,-1,1,2,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6684.mp4,1,15100,decorate
6158,"[84, 15, 231, 192]",25,-1,1,3,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7934.mp4,1,15101,decorate
6159,"[106, 17, 539, 370]",25,-1,1,4,102,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DECORATE-1227.mp4,0,65451,decorate
6161,"[192, 46, 580, 400]",25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/decorate.mp4,0,15103,decorate
6162,"[55, 8, 264, 240]",25,-1,1,7,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/74965.mp4,1,15093,decorate
6163,"[174, 21, 1899, 1080]",25,-1,1,8,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Decorate%203-cUmXEazwV_E.mp4,0,15094,decorate
6164,"[340, 47, 1677, 1080]",25,-1,1,9,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Decorate-3DpvG2tEL-Q.mp4,0,15095,decorate
6165,"[53, 11, 576, 480]",25,-1,1,10,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466907412.9093.mp4,0,15096,decorate
6166,"[43, 38, 293, 240]",25,-1,1,11,14,handspeak,train,https://www.handspeak.com/word/d/decorate2.mp4,0,15097,decorate
6167,"[45, 30, 294, 240]",25,-1,1,12,14,handspeak,train,https://www.handspeak.com/word/d/decorate.mp4,0,15098,decorate
6171,"[228, 48, 507, 400]",25,-1,1,3,41,aslsearch,train,http://www.aslsearch.com/signs/videos/deep.mp4,0,15166,deep
6172,"[142, 16, 491, 370]",25,-1,1,4,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEEP-1237.mp4,0,65453,deep
6173,"[82, 36, 240, 240]",25,-1,1,5,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93281.mp4,0,15157,deep
6175,"[526, 94, 1439, 1080]",25,-1,1,7,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deep-rsqIbk2Jp-E.mp4,0,15158,deep
6176,"[612, 68, 1762, 1080]",25,-1,1,8,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Intense%2C%20Deep%2C%20%20Fracking-Gkd4jkxN0Yg.mp4,0,15159,deep
6177,"[127, 26, 521, 480]",25,-1,1,9,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466907507.22.mp4,0,15160,deep
6178,"[54, 0, 271, 240]",25,-1,1,10,14,handspeak,train,https://www.handspeak.com/word/d/deep.mp4,0,15161,deep
6179,"[43, 5, 234, 192]",25,-1,1,11,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/14/14648.mp4,0,15162,deep
6180,"[47, 4, 240, 192]",25,-1,1,12,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/5/5918.mp4,0,15163,deep
6182,"[88, 33, 527, 480]",25,-1,1,1,116,aslbrick,train,http://aslbricks.org/New/ASL-Videos/deer.mp4,0,69292,deer
6184,"[187, 47, 571, 400]",25,-1,1,3,41,aslsearch,train,http://www.aslsearch.com/signs/videos/deer.mp4,0,15180,deer
6185,"[28, 22, 288, 240]",25,-1,1,4,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/311578.mp4,0,15171,deer
6187,"[376, 46, 1770, 1080]",25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deer-NmHwkyJ7VTg.mp4,0,15172,deer
6188,"[83, 6, 590, 480]",25,-1,1,7,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466907540.8808.mp4,0,15173,deer
6189,"[8, 13, 309, 240]",25,-1,1,8,14,handspeak,train,https://www.handspeak.com/word/d/deer2.mp4,0,15174,deer
6190,"[5, 14, 305, 238]",25,-1,1,9,14,handspeak,test,https://www.handspeak.com/word/d/deer.mp4,0,15175,deer
6191,"[42, 4, 244, 192]",25,-1,1,10,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23656.mp4,0,15176,deer
6192,"[44, 1, 236, 192]",25,-1,1,11,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23657.mp4,0,15177,deer
6195,"[79, 13, 225, 192]",25,-1,1,1,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/8/8399.mp4,0,15534,dentist
6198,"[161, 6, 462, 370]",25,-1,1,4,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DENTIST-2572.mp4,0,65460,dentist
6200,"[186, 61, 545, 400]",25,-1,1,6,12,aslsearch,val,http://www.aslsearch.com/signs/videos/dentist.mp4,1,15537,dentist
6201,"[81, 41, 232, 240]",25,-1,1,7,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93289.mp4,1,15528,dentist
6202,"[222, 16, 519, 414]",25,-1,1,8,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dentist.mp4,1,15529,dentist
6203,"[359, 20, 761, 480]",25,-1,1,9,60,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dentist-vBgLdeGFOSg.mp4,0,15530,dentist
6204,"[136, 24, 528, 480]",25,-1,1,10,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466908033.4604.mp4,0,15531,dentist
6205,"[51, 0, 526, 480]",25,-1,1,11,20,handspeak,train,https://www.handspeak.com/word/d/dentist.mp4,0,15532,dentist
6206,"[86, 15, 228, 192]",25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8398.mp4,0,15533,dentist
6208,"[147, 13, 508, 480]",25,-1,1,1,116,aslbrick,train,http://aslbricks.org/New/ASL-Videos/dirty.mp4,0,69296,dirty
6209,"[223, 49, 486, 400]",25,-1,1,2,41,aslsearch,train,http://www.aslsearch.com/signs/videos/dirty.mp4,0,16411,dirty
6210,"[223, 49, 486, 400]",25,-1,1,3,41,aslsearch,train,http://www.aslsearch.com/signs/videos/dirty.mp4,0,16412,dirty
6211,"[160, 18, 465, 370]",25,-1,1,4,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DI/DIRTY-109.mp4,0,65485,dirty
6212,"[46, 0, 253, 240]",25,-1,1,5,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58456.mp4,0,16404,dirty
6214,"[216, 16, 531, 414]",25,-1,1,7,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dirty.mp4,0,16405,dirty
6215,"[350, 14, 806, 480]",25,-1,1,8,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20dirty%202-F9CzOjI2MPo.mp4,0,16406,dirty
6216,"[42, 12, 529, 480]",25,-1,1,9,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1467770287.2443.mp4,0,16407,dirty
6217,"[4, 0, 550, 480]",25,-1,1,10,14,handspeak,train,https://www.handspeak.com/word/d/dirty.mp4,0,16408,dirty
6218,"[55, 11, 204, 192]",25,-1,1,11,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/14/14236.mp4,0,16409,dirty
6221,"[22, 12, 640, 480]",25,-1,1,1,20,handspeak,test,https://www.handspeak.com/word/d/dive.mp4,0,16896,dive
6222,"[84, 13, 214, 192]",25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14506.mp4,0,16897,dive
6224,"[131, 3, 518, 370]",25,-1,1,4,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DI/DIVE-2743.mp4,0,65495,dive
6226,"[198, 63, 562, 400]",25,-1,1,6,12,aslsearch,test,http://www.aslsearch.com/signs/videos/dive.mp4,1,16899,dive
6227,"[65, 36, 229, 240]",25,-1,1,7,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/93949.mp4,0,16890,dive
6228,"[517, 121, 1552, 1080]",25,-1,1,8,45,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive%202-9FoEUKCydlc.mp4,1,16891,dive
6229,"[522, 148, 1744, 1080]",25,-1,1,9,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive%203-6S9GpH11uqk.mp4,0,16892,dive
6230,"[533, 0, 1804, 1080]",25,-1,1,10,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive-kq5nxPOwkF4.mp4,1,16893,dive
6231,"[537, 78, 1566, 1080]",25,-1,1,11,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dive-mw-2iRCBPFQ.mp4,0,16894,dive
6232,"[72, 5, 573, 480]",25,-1,1,12,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1467771942.8053.mp4,1,16895,dive
6234,"[195, 33, 887, 720]",25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/down.mp4,0,69301,down
6236,"[186, 47, 495, 400]",25,-1,1,3,41,aslsearch,train,http://www.aslsearch.com/signs/videos/down.mp4,0,17436,down
6237,"[94, 16, 464, 370]",25,-1,1,4,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOWN-443.mp4,0,65526,down
6238,"[17, 0, 236, 240]",25,-1,1,5,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456772.mp4,0,17428,down
6239,"[221, 15, 523, 414]",25,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/down.mp4,0,17429,down
6240,"[684, 82, 1578, 1080]",25,-1,1,7,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Down-v7j6WiKpgiE.mp4,0,17430,down
6241,"[35, 11, 535, 480]",25,-1,1,8,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1467773387.7792.mp4,0,17431,down
6242,"[50, 14, 277, 240]",25,-1,1,9,14,handspeak,test,https://www.handspeak.com/word/d/down.mp4,0,17432,down
6243,"[49, 12, 214, 192]",25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9526.mp4,0,17433,down
6247,"[353, 40, 873, 720]",25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/dry.mp4,0,69304,dry
6249,"[171, 65, 530, 400]",25,-1,1,3,12,aslsearch,train,http://www.aslsearch.com/signs/videos/dry.mp4,0,17939,dry
6250,"[165, 15, 452, 370]",25,-1,1,4,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DRY-122.mp4,0,65549,dry
6251,"[37, 0, 256, 240]",25,-1,1,5,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58435.mp4,0,17930,dry
6252,"[351, 13, 812, 480]",25,-1,1,6,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20dry-9PlaFkAxnC0.mp4,0,17931,dry
6253,"[30, 0, 545, 480]",25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468206787.7748.mp4,0,17932,dry
6254,"[52, 9, 558, 480]",25,-1,1,8,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468206811.759.mp4,0,17933,dry
6255,"[44, 0, 606, 480]",25,-1,1,9,20,handspeak,test,https://www.handspeak.com/word/d/dry.mp4,0,17934,dry
6256,"[74, 27, 210, 192]",25,-1,1,10,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22922.mp4,0,17935,dry
6257,"[58, 10, 216, 192]",25,-1,1,11,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/8/8728.mp4,0,17936,dry
6260,"[296, 36, 879, 720]",25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/ear.mp4,0,69306,ear
6262,"[165, 53, 543, 400]",25,-1,1,3,12,aslsearch,train,http://www.aslsearch.com/signs/videos/ear.mp4,0,18161,ear
6263,"[169, 8, 463, 370]",25,-1,1,4,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAR-2752.mp4,0,65591,ear
6264,"[140, 20, 451, 370]",25,-1,1,5,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAR-479.mp4,0,65590,ear
6265,"[65, 3, 263, 240]",25,-1,1,6,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399486.mp4,0,18154,ear
6267,"[684, 79, 1387, 1080]",25,-1,1,8,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Ear-u3A_4R1vxVg.mp4,0,18155,ear
6268,"[98, 15, 545, 480]",25,-1,1,9,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468207206.8095.mp4,0,18156,ear
6269,"[55, 0, 307, 240]",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/e/ear.mp4,0,18157,ear
6270,"[60, 16, 224, 192]",25,-1,1,11,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7045.mp4,0,18158,ear
6275,"[182, 52, 540, 400]",25,-1,1,3,12,aslsearch,train,http://www.aslsearch.com/signs/videos/earn.mp4,0,18204,earn
6276,"[161, 22, 456, 370]",25,-1,1,4,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EARN-813.mp4,0,65594,earn
6277,"[73, 36, 239, 240]",25,-1,1,5,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93340.mp4,0,18195,earn
6279,"[403, 39, 1067, 720]",25,-1,1,7,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Collect%252C%20Earn%252C%20Revenue.mp4,0,18196,earn
6280,"[111, 12, 544, 480]",25,-1,1,8,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468347661.4698.mp4,0,18197,earn
6281,"[65, 18, 263, 240]",25,-1,1,9,14,handspeak,test,https://www.handspeak.com/word/e/earn.mp4,0,18198,earn
6282,"[49, 13, 222, 192]",25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7466.mp4,0,18199,earn
6286,"[85, 20, 210, 192]",25,-1,1,1,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23620.mp4,0,18225,earring
6289,"[158, 29, 496, 370]",25,-1,1,4,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EARRING-1289.mp4,1,65595,earring
6291,"[176, 52, 536, 400]",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/earring.mp4,0,18228,earring
6292,"[61, 15, 265, 240]",25,-1,1,7,33,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/96295.mp4,1,18219,earring
6293,"[768, 64, 1587, 1064]",25,-1,1,8,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Earring-Wg-8EetyTnc.mp4,0,18220,earring
6294,"[699, 136, 1586, 1070]",25,-1,1,9,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Piercing-PA30qTL0A58.mp4,0,18221,earring
6295,"[18, 0, 315, 240]",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/e/earring.mp4,0,18222,earring
6296,"[51, 2, 309, 240]",25,-1,1,11,20,handspeak,train,https://www.handspeak.com/word/e/earrings.mp4,1,18223,earring
6297,"[99, 0, 527, 360]",25,-1,1,12,20,handspeak,train,https://www.handspeak.com/word/e/earrings-stud.mp4,1,18224,earring
6302,"[169, 15, 475, 370]",25,-1,1,4,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EL/ELEPHANT-448.mp4,0,65620,elephant
6304,"[182, 54, 547, 400]",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/elephant.mp4,0,18779,elephant
6305,"[58, 0, 260, 240]",25,-1,1,7,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/357962.mp4,0,18770,elephant
6306,"[227, 15, 526, 414]",25,-1,1,8,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/elephant.mp4,0,18771,elephant
6307,"[594, 60, 1485, 1080]",25,-1,1,9,6,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Elephant-vXxG49Q21BA.mp4,0,18772,elephant
6308,"[96, 6, 574, 480]",25,-1,1,10,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468348945.9858.mp4,0,18773,elephant
6309,"[53, 17, 260, 240]",25,-1,1,11,14,handspeak,test,https://www.handspeak.com/word/e/elephant.mp4,0,18774,elephant
6310,"[71, 15, 220, 192]",25,-1,1,12,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7422.mp4,0,18775,elephant
6314,"[190, 53, 542, 400]",25,-1,1,3,12,aslsearch,train,http://www.aslsearch.com/signs/videos/english.mp4,0,19239,english
6315,"[169, 27, 481, 370]",25,-1,1,4,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EN/ENGLISH-1311.mp4,0,65634,english
6316,"[416, 55, 862, 720]",25,-1,1,5,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/english.mp4,0,19232,english
6318,"[89, 8, 584, 480]",25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468376344.8514.mp4,0,19233,english
6319,"[61, 6, 279, 240]",25,-1,1,8,20,handspeak,train,https://www.handspeak.com/word/e/english2.mp4,0,19234,english
6320,"[60, 6, 275, 240]",25,-1,1,9,20,handspeak,test,https://www.handspeak.com/word/e/english.mp4,0,19235,english
6321,"[88, 18, 233, 192]",25,-1,1,10,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22139.mp4,0,19236,english
6325,"[74, 13, 210, 192]",25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8697.mp4,0,19563,escape
6328,"[157, 16, 482, 370]",25,-1,1,4,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ES/ESCAPE-629.mp4,0,65644,escape
6330,"[197, 46, 524, 400]",25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/escape.mp4,0,19567,escape
6331,"[41, 0, 290, 240]",25,-1,1,7,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456917.mp4,0,19557,escape
6332,"[397, 62, 816, 720]",25,-1,1,8,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/escape.mp4,0,19558,escape
6333,"[686, 45, 1663, 1080]",25,-1,1,9,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Escape%202-kMcamniHFlw.mp4,0,19559,escape
6334,"[651, 118, 1520, 1080]",25,-1,1,10,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sprint%202-RCEYQI_MH8Y.mp4,0,19560,escape
6335,"[80, 6, 615, 480]",25,-1,1,11,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468377010.5698.mp4,0,19561,escape
6336,"[38, 6, 272, 240]",25,-1,1,12,14,handspeak,val,https://www.handspeak.com/word/e/escape.mp4,0,19562,escape
6338,"[50, 20, 221, 192]",25,-1,1,1,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23315.mp4,0,20369,expensive
6339,"[56, 14, 218, 192]",25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7479.mp4,0,20370,expensive
6343,"[174, 62, 555, 400]",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/expensive.mp4,0,20373,expensive
6344,"[54, 0, 254, 240]",25,-1,1,7,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455597.mp4,0,20363,expensive
6345,"[436, 61, 823, 720]",25,-1,1,8,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/expensive.mp4,0,20364,expensive
6346,"[538, 75, 1442, 1080]",25,-1,1,9,6,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Expensive-RMMiT-5ttAs.mp4,0,20365,expensive
6347,"[382, 45, 1090, 720]",25,-1,1,10,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Expensive.mp4,0,20366,expensive
6348,"[43, 4, 563, 480]",25,-1,1,11,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468379209.8415.mp4,0,20367,expensive
6349,"[91, 0, 521, 480]",25,-1,1,12,20,handspeak,val,https://www.handspeak.com/word/e/expensive.mp4,0,20368,expensive
6355,"[196, 55, 555, 400]",25,-1,1,5,12,aslsearch,train,http://www.aslsearch.com/signs/videos/explain.mp4,0,20445,explain
6356,"[84, 11, 238, 180]",25,-1,1,6,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/explain.mov,0,20435,explain
6357,"[74, 41, 239, 240]",25,-1,1,7,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/92972.mp4,0,20436,explain
6358,"[512, 80, 1625, 1073]",25,-1,1,8,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Describe%2C%20Explain-4_jchbhDv54.mp4,0,20437,explain
6359,"[53, 0, 566, 480]",25,-1,1,9,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468379465.5362.mp4,0,20438,explain
6360,"[56, 5, 275, 240]",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/e/explain.mp4,0,20439,explain
6361,"[75, 21, 225, 192]",25,-1,1,11,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/22/22623.mp4,0,20440,explain
6362,"[51, 23, 233, 192]",25,-1,1,12,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23266.mp4,0,20441,explain
6363,"[156, 17, 505, 370]",25,-1,1,0,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAST-130.mp4,0,65689,fast
6366,"[404, 55, 804, 720]",25,-1,1,5,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fast.mp4,0,21168,fast
6367,"[221, 34, 482, 400]",25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/fast.mp4,0,21187,fast
6368,"[469, 63, 1895, 1080]",25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fast%203-kBA38nM7l1Q.mp4,0,21169,fast
6369,"[686, 91, 1588, 1069]",25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fast%205-vBHU0GSIgMs.mp4,0,21172,fast
